date,protocol,tvl
2022-08-07,beefy,326087314.26383
2022-08-07,balmy,561320.79796
2022-08-08,beefy,327046579.72759
2022-08-08,balmy,565776.24443
2022-08-09,beefy,330943167.83528
2022-08-09,balmy,570766.49746
2022-08-10,beefy,322787752.2306
2022-08-10,balmy,550426.92373
2022-08-11,beefy,332067944.5185
2022-08-11,balmy,573227.35456
2022-08-12,beefy,328096558.44
2022-08-12,balmy,585682.84681
2022-08-13,beefy,334311025.91
2022-08-13,balmy,606814.21468
2022-08-14,beefy,333678386.86182
2022-08-14,balmy,633977.04024
2022-08-15,beefy,330777957.06956
2022-08-15,balmy,625515.2942
2022-08-16,beefy,324288905.07
2022-08-16,balmy,618959.1451
2022-08-17,beefy,326946774.27412
2022-08-17,balmy,608506.41029
2022-08-18,beefy,320172922.95989
2022-08-18,balmy,616054.65836
2022-08-19,beefy,282159962.2842
2022-08-19,balmy,612031.75222
2022-08-20,beefy,300598713.90294
2022-08-20,balmy,588369.7413
2022-08-21,beefy,301448590.61317
2022-08-21,balmy,583882.79019
2022-08-22,beefy,308455261.61086
2022-08-22,balmy,593972.095
2022-08-23,beefy,306207214.87356
2022-08-23,balmy,586088.08656
2022-08-24,beefy,307999384.97884
2022-08-24,balmy,586880.40745
2022-08-25,beefy,313901586.23099
2022-08-25,balmy,584980.5365
2022-08-26,beefy,317755626.18165
2022-08-26,balmy,570488.42189
2022-08-27,beefy,307739043.73708
2022-08-27,balmy,548621.68412
2022-08-28,beefy,304532830.52192
2022-08-28,balmy,542262.28447
2022-08-29,beefy,299593068.775
2022-08-29,balmy,491676.51943
2022-08-30,beefy,306515639.96053
2022-08-30,balmy,508515.39198
2022-08-31,beefy,305653515.5
2022-08-31,balmy,509751.30318
2022-09-01,beefy,301621365.21623
2022-09-01,balmy,502935.22553
2022-09-02,beefy,310500985.3
2022-09-02,balmy,511410.17215
2022-09-03,beefy,312820754.87663
2022-09-03,balmy,510777.80464
2022-09-04,beefy,313886405.82299
2022-09-04,balmy,548211.99964
2022-09-05,beefy,317611397.6035
2022-09-05,balmy,558185.6468
2022-09-06,beefy,319458203.70464
2022-09-06,balmy,574724.97624
2022-09-07,beefy,306842097.46231
2022-09-07,balmy,548192.79523
2022-09-08,beefy,313394955.07
2022-09-08,balmy,552189.45205
2022-09-09,beefy,312638804.82835
2022-09-09,balmy,562498.5192
2022-09-10,beefy,328140705.95306
2022-09-10,balmy,539872.33442
2022-09-11,beefy,329950938.86755
2022-09-11,balmy,534555.40546
2022-09-12,beefy,327621858.94438
2022-09-12,balmy,564152.10293
2022-09-13,beefy,318948483.2471
2022-09-13,balmy,564529.93886
2022-09-14,beefy,311196138.60067
2022-09-14,balmy,544373.96352
2022-09-15,beefy,302757780.79
2022-09-15,balmy,536018.09371
2022-09-16,beefy,293532181.67357
2022-09-16,balmy,527585.31532
2022-09-17,beefy,297501209.86
2022-09-17,balmy,567478.6709
2022-09-18,beefy,299062223.20975
2022-09-18,balmy,572908.55367
2022-09-19,beefy,288836015.33
2022-09-19,balmy,543475.52774
2022-09-20,beefy,289906008.62223
2022-09-20,balmy,545206.10737
2022-09-21,beefy,284454959.58818
2022-09-21,balmy,522525.38456
2022-09-22,beefy,277582407.67257
2022-09-22,balmy,502657.64995
2022-09-23,beefy,288888260.0
2022-09-23,balmy,551919.77974
2022-09-24,beefy,290834998.0
2022-09-24,balmy,552561.0312
2022-09-25,beefy,287500191.58
2022-09-25,balmy,551762.84842
2022-09-26,beefy,285610927.76214
2022-09-26,balmy,545687.51021
2022-09-27,beefy,287471108.90192
2022-09-27,balmy,554072.60159
2022-09-28,beefy,284218444.59462
2022-09-28,balmy,599533.70657
2022-09-29,beefy,287909165.00202
2022-09-29,balmy,611424.43428
2022-09-30,beefy,281311741.93122
2022-09-30,balmy,601570.34165
2022-10-01,beefy,284566635.96361
2022-10-01,balmy,604833.73157
2022-10-02,beefy,283007145.88146
2022-10-02,balmy,592371.88404
2022-10-03,beefy,267920455.79106
2022-10-03,balmy,586063.95211
2022-10-04,beefy,285334530.14066
2022-10-04,balmy,586847.75496
2022-10-05,beefy,292069655.32
2022-10-05,balmy,594827.84208
2022-10-06,beefy,293686035.45156
2022-10-06,balmy,580963.97247
2022-10-07,beefy,292031679.64971
2022-10-07,balmy,589324.6363
2022-10-08,beefy,291450991.91152
2022-10-08,balmy,585987.70433
2022-10-09,beefy,288279368.56719
2022-10-09,balmy,581647.95222
2022-10-10,beefy,286722524.55608
2022-10-10,balmy,579419.38658
2022-10-11,beefy,285308829.83
2022-10-11,balmy,574708.52208
2022-10-12,beefy,269376402.66299
2022-10-12,balmy,613026.45156
2022-10-13,beefy,280868748.85519
2022-10-13,balmy,611572.12833
2022-10-14,beefy,279703867.71327
2022-10-14,balmy,611527.89165
2022-10-15,beefy,279661019.50787
2022-10-15,balmy,611868.56931
2022-10-16,beefy,273684039.76
2022-10-16,balmy,606082.02089
2022-10-17,beefy,275626920.34795
2022-10-17,balmy,608126.87921
2022-10-18,beefy,280704324.45055
2022-10-18,balmy,599293.29826
2022-10-19,beefy,279847639.84
2022-10-19,balmy,587222.18292
2022-10-20,beefy,275431209.13
2022-10-20,balmy,597783.93626
2022-10-21,beefy,272811162.15
2022-10-21,balmy,592283.16792
2022-10-22,beefy,272578822.33282
2022-10-22,balmy,607169.95252
2022-10-23,beefy,272785388.76
2022-10-23,balmy,625961.67511
2022-10-24,beefy,278738661.91
2022-10-24,balmy,630766.00112
2022-10-25,beefy,276678671.32906
2022-10-25,balmy,630252.07172
2022-10-26,beefy,284866521.59966
2022-10-26,balmy,712432.23292
2022-10-27,beefy,289214061.8
2022-10-27,balmy,709061.36837
2022-10-28,beefy,286380614.47996
2022-10-28,balmy,694003.26782
2022-10-29,beefy,296507542.89976
2022-10-29,balmy,701080.26707
2022-10-30,beefy,298962314.44
2022-10-30,balmy,720241.8916
2022-10-31,beefy,299203456.71
2022-10-31,balmy,711017.3347
2022-11-01,beefy,298191357.29
2022-11-01,balmy,652076.7186
2022-11-01,exactly,1911.4291
2022-11-02,beefy,296839847.8747
2022-11-02,balmy,647054.6168
2022-11-02,exactly,1920.99402
2022-11-03,beefy,300772580.6643
2022-11-03,balmy,653767.26559
2022-11-03,exactly,4165.56278
2022-11-04,beefy,308516143.46869
2022-11-04,balmy,656396.13771
2022-11-04,exactly,18959.87146
2022-11-05,beefy,329223355.73301
2022-11-05,balmy,667928.15103
2022-11-05,exactly,32299.70444
2022-11-06,beefy,324889929.08265
2022-11-06,balmy,672217.41841
2022-11-06,exactly,32106.30279
2022-11-07,beefy,322182948.8126
2022-11-07,balmy,664323.13903
2022-11-07,exactly,31166.916
2022-11-08,beefy,322025646.66272
2022-11-08,balmy,658818.42584
2022-11-08,exactly,59162.2987
2022-11-09,beefy,290731220.97273
2022-11-09,balmy,614500.23795
2022-11-09,exactly,62824.31541
2022-11-10,beefy,249760076.58131
2022-11-10,balmy,605912.64
2022-11-10,exactly,56550.06794
2022-11-11,beefy,271092761.14246
2022-11-11,balmy,693749.20969
2022-11-11,exactly,567094.90913
2022-11-12,beefy,259205701.38
2022-11-12,balmy,686240.64619
2022-11-12,exactly,433058.65771
2022-11-13,beefy,251504689.53834
2022-11-13,balmy,693109.21517
2022-11-13,exactly,430360.65311
2022-11-14,beefy,245424116.27344
2022-11-14,balmy,693322.70271
2022-11-14,exactly,424120.00671
2022-11-15,beefy,272306759.64636
2022-11-15,balmy,719839.0387
2022-11-15,exactly,428407.19279
2022-11-16,beefy,265020041.67
2022-11-16,balmy,730761.65544
2022-11-16,exactly,958520.93333
2022-11-17,beefy,254740376.64684
2022-11-17,balmy,750221.84413
2022-11-17,exactly,836317.6895
2022-11-18,beefy,250833484.56593
2022-11-18,balmy,794565.65281
2022-11-18,exactly,831665.65138
2022-11-19,beefy,256724859.94155
2022-11-19,balmy,827849.83129
2022-11-19,exactly,835630.6683
2022-11-20,beefy,236704675.88
2022-11-20,balmy,831755.01491
2022-11-20,exactly,837989.80573
2022-11-21,beefy,226838712.60215
2022-11-21,balmy,806388.12242
2022-11-21,exactly,807009.07423
2022-11-22,beefy,221145848.1232
2022-11-22,balmy,816187.62705
2022-11-22,exactly,790835.50401
2022-11-23,beefy,225726076.02996
2022-11-23,balmy,885183.52008
2022-11-23,exactly,804030.13587
2022-11-24,beefy,229019184.58
2022-11-24,balmy,946993.19667
2022-11-24,exactly,821997.70639
2022-11-25,beefy,229589909.61907
2022-11-25,balmy,938611.96725
2022-11-25,exactly,824447.21691
2022-11-26,beefy,227276696.11054
2022-11-26,balmy,1005451.40741
2022-11-26,exactly,863268.97414
2022-11-27,beefy,227151059.49
2022-11-27,balmy,1030238.66556
2022-11-27,exactly,865453.44072
2022-11-28,beefy,227376604.02
2022-11-28,balmy,1040719.39694
2022-11-28,exactly,864184.1774
2022-11-29,beefy,226360050.30639
2022-11-29,balmy,1042888.53079
2022-11-29,exactly,852675.85931
2022-11-30,beefy,234999288.93696
2022-11-30,balmy,1079719.37748
2022-11-30,exactly,863769.56594
2022-12-01,beefy,239703029.85492
2022-12-01,balmy,1092945.30655
2022-12-01,exactly,900780.15526
2022-12-02,beefy,239782269.97425
2022-12-02,balmy,1115287.47223
2022-12-02,exactly,894110.53134
2022-12-03,beefy,236249724.48077
2022-12-03,balmy,1113116.67451
2022-12-03,exactly,892345.75496
2022-12-04,beefy,238673538.29
2022-12-04,balmy,1099847.51932
2022-12-04,exactly,870683.04197
2022-12-05,beefy,242189515.5567
2022-12-05,balmy,1114312.40153
2022-12-05,exactly,884546.00964
2022-12-06,beefy,241466820.97538
2022-12-06,balmy,1118993.86649
2022-12-06,exactly,876145.00228
2022-12-07,beefy,244744655.71556
2022-12-07,balmy,1124199.83699
2022-12-07,exactly,879828.3026
2022-12-08,beefy,240633410.60759
2022-12-08,balmy,1127431.86462
2022-12-08,exactly,866591.2339
2022-12-09,beefy,244889055.25
2022-12-09,balmy,1142064.88038
2022-12-09,exactly,883792.29221
2022-12-10,beefy,242927528.15257
2022-12-10,balmy,1125954.74747
2022-12-10,exactly,878538.57177
2022-12-11,beefy,245598259.07617
2022-12-11,balmy,1128071.82022
2022-12-11,exactly,878654.26239
2022-12-12,beefy,244952364.60695
2022-12-12,balmy,1118770.02343
2022-12-12,exactly,878811.22759
2022-12-13,beefy,245454117.97713
2022-12-13,balmy,1140076.6083
2022-12-13,exactly,880601.74193
2022-12-14,beefy,245940742.80352
2022-12-14,balmy,1147239.14764
2022-12-14,exactly,899727.56955
2022-12-15,beefy,244420762.42718
2022-12-15,balmy,1134260.46646
2022-12-15,exactly,896838.06341
2022-12-16,beefy,241867314.61
2022-12-16,balmy,1113377.20762
2022-12-16,exactly,879552.14443
2022-12-17,beefy,228993381.56695
2022-12-17,balmy,1069756.93399
2022-12-17,exactly,842127.82548
2022-12-18,beefy,228776485.96
2022-12-18,balmy,1077258.74573
2022-12-18,exactly,849570.64803
2022-12-19,beefy,230714752.2
2022-12-19,balmy,1079905.63937
2022-12-19,exactly,848430.52124
2022-12-20,beefy,225157356.91449
2022-12-20,balmy,1069196.19803
2022-12-20,exactly,842343.47185
2022-12-21,beefy,229716695.43816
2022-12-21,balmy,1073128.52071
2022-12-21,exactly,863155.61764
2022-12-22,beefy,219002859.2752
2022-12-22,balmy,1078915.11185
2022-12-22,exactly,861917.60089
2022-12-22,contango,31648.46315
2022-12-23,beefy,231798190.96434
2022-12-23,balmy,1075779.67897
2022-12-23,exactly,857387.03743
2022-12-23,contango,32739.80672
2022-12-24,beefy,216231495.7803
2022-12-24,balmy,1072460.43302
2022-12-24,exactly,858724.95215
2022-12-24,contango,34909.22465
2022-12-25,beefy,232783064.48397
2022-12-25,balmy,1080434.42167
2022-12-25,exactly,858486.34535
2022-12-25,contango,34649.92362
2022-12-26,beefy,231716006.34182
2022-12-26,balmy,1061871.74623
2022-12-26,exactly,857855.30162
2022-12-26,contango,34834.32717
2022-12-27,beefy,232172595.47482
2022-12-27,balmy,1064261.5462
2022-12-27,exactly,864205.39814
2022-12-27,contango,36115.41255
2022-12-28,beefy,231258615.92086
2022-12-28,balmy,1105126.79226
2022-12-28,exactly,787649.36429
2022-12-28,contango,35774.6153
2022-12-29,beefy,228092819.2
2022-12-29,balmy,1125262.16141
2022-12-29,exactly,840729.32738
2022-12-29,contango,36735.92347
2022-12-30,beefy,229630530.47935
2022-12-30,balmy,1194039.03795
2022-12-30,exactly,843854.76528
2022-12-30,contango,41027.99922
2022-12-31,beefy,228600227.81
2022-12-31,balmy,1198023.37887
2022-12-31,exactly,843881.95625
2022-12-31,contango,39764.15922
2023-01-01,beefy,227456513.13385
2023-01-01,balmy,1201254.30687
2023-01-01,exactly,842690.19015
2023-01-01,contango,15188.09661
2023-01-02,beefy,227050104.39
2023-01-02,balmy,1215427.6761
2023-01-02,exactly,842634.59524
2023-01-02,contango,16183.85499
2023-01-03,beefy,229471482.28
2023-01-03,balmy,1241702.84837
2023-01-03,exactly,849999.58385
2023-01-03,contango,17412.38077
2023-01-04,beefy,229251723.98
2023-01-04,balmy,1259315.52493
2023-01-04,exactly,848958.84688
2023-01-04,contango,35353.97996
2023-01-05,beefy,236073274.98755
2023-01-05,balmy,1268427.46554
2023-01-05,exactly,865713.67395
2023-01-05,contango,35353.97996
2023-01-06,beefy,234921391.32
2023-01-06,balmy,1259699.13104
2023-01-06,exactly,865500.3855
2023-01-06,contango,49903.48603
2023-01-07,beefy,237011718.53
2023-01-07,balmy,1263524.07747
2023-01-07,exactly,871983.92601
2023-01-07,contango,64360.8391
2023-01-08,beefy,238264582.69614
2023-01-08,balmy,1265765.41861
2023-01-08,exactly,810291.9806
2023-01-08,contango,66782.03214
2023-01-09,beefy,242604981.28291
2023-01-09,balmy,1331142.49398
2023-01-09,exactly,822267.39492
2023-01-09,contango,66166.04794
2023-01-10,beefy,249193116.79
2023-01-10,balmy,1346701.53017
2023-01-10,exactly,836175.80671
2023-01-10,contango,72143.39543
2023-01-11,beefy,241995091.12307
2023-01-11,balmy,1344550.21809
2023-01-11,exactly,845314.25736
2023-01-11,contango,65971.96174
2023-01-12,beefy,257455628.3898
2023-01-12,balmy,1373571.20533
2023-01-12,exactly,873865.76995
2023-01-12,contango,90739.91903
2023-01-13,beefy,260765968.14694
2023-01-13,balmy,1373711.39534
2023-01-13,exactly,876032.54081
2023-01-13,contango,91662.67645
2023-01-14,beefy,272822014.09833
2023-01-14,balmy,1539792.97929
2023-01-14,exactly,961982.48888
2023-01-14,contango,94316.28615
2023-01-15,beefy,271799011.23375
2023-01-15,balmy,1539908.30131
2023-01-15,exactly,961585.85471
2023-01-15,contango,103060.2124
2023-01-16,beefy,275661469.79676
2023-01-16,balmy,1604193.6316
2023-01-16,exactly,963228.3703
2023-01-16,contango,104112.37751
2023-01-17,beefy,276437147.17399
2023-01-17,balmy,1664847.37704
2023-01-17,exactly,1090442.90909
2023-01-17,contango,106040.19197
2023-01-18,beefy,275912132.35511
2023-01-18,balmy,1667361.73231
2023-01-18,exactly,1093346.85345
2023-01-18,contango,105921.97148
2023-01-19,beefy,263304865.56896
2023-01-19,balmy,1662197.62909
2023-01-19,exactly,1074464.91745
2023-01-19,contango,103033.27535
2023-01-20,beefy,267168402.76
2023-01-20,balmy,1697561.36917
2023-01-20,exactly,1100388.72378
2023-01-20,contango,104538.07192
2023-01-21,beefy,280454366.00991
2023-01-21,balmy,1717617.01266
2023-01-21,exactly,1150748.89901
2023-01-21,contango,109727.09432
2023-01-22,beefy,276447649.3653
2023-01-22,balmy,1728525.93646
2023-01-22,exactly,1149578.6223
2023-01-22,contango,83389.26155
2023-01-23,beefy,276256409.34892
2023-01-23,balmy,1721704.93345
2023-01-23,exactly,1150490.12524
2023-01-23,contango,78642.48256
2023-01-24,beefy,279709102.03276
2023-01-24,balmy,1716196.52503
2023-01-24,exactly,1148010.64423
2023-01-24,contango,79446.12943
2023-01-25,beefy,274783739.71
2023-01-25,balmy,1731746.53786
2023-01-25,exactly,1113024.23324
2023-01-25,contango,78290.12244
2023-01-26,beefy,284210636.60277
2023-01-26,balmy,1853914.45143
2023-01-26,exactly,1143875.15527
2023-01-26,contango,84212.33642
2023-01-27,beefy,288864940.01365
2023-01-27,balmy,1873882.54331
2023-01-27,exactly,1142677.3942
2023-01-27,contango,84456.56162
2023-01-28,beefy,294649973.96
2023-01-28,balmy,1876463.13042
2023-01-28,exactly,1149108.8984
2023-01-28,contango,84205.09398
2023-01-29,beefy,296203083.73002
2023-01-29,balmy,1868722.00644
2023-01-29,exactly,1144294.23556
2023-01-29,contango,82378.31108
2023-01-30,beefy,303358882.36926
2023-01-30,balmy,1881612.95177
2023-01-30,exactly,1138460.58315
2023-01-30,contango,84377.65841
2023-01-31,beefy,293236045.31473
2023-01-31,balmy,1857777.58183
2023-01-31,exactly,1110218.20638
2023-01-31,contango,80243.65537
2023-02-01,beefy,299183972.29721
2023-02-01,balmy,1866256.19974
2023-02-01,exactly,1216381.66037
2023-02-01,contango,95358.10782
2023-02-02,beefy,308715632.30688
2023-02-02,balmy,1922510.57348
2023-02-02,exactly,1258173.57764
2023-02-02,contango,100340.21096
2023-02-03,beefy,307489867.71096
2023-02-03,balmy,1902033.57163
2023-02-03,exactly,1243361.39515
2023-02-03,contango,104443.82095
2023-02-04,beefy,309056543.29
2023-02-04,balmy,1873716.98058
2023-02-04,exactly,1248105.70863
2023-02-04,contango,106599.90168
2023-02-05,beefy,320621406.07697
2023-02-05,balmy,1854733.23729
2023-02-05,exactly,1246280.85664
2023-02-05,contango,107416.13579
2023-02-06,beefy,315091106.6303
2023-02-06,balmy,1866518.11458
2023-02-06,exactly,1236139.92628
2023-02-06,contango,106455.23862
2023-02-07,beefy,308299286.11482
2023-02-07,balmy,1868207.46828
2023-02-07,exactly,1228881.92182
2023-02-07,contango,104204.01091
2023-02-08,beefy,316101531.44458
2023-02-08,balmy,1905099.89792
2023-02-08,exactly,1252798.55539
2023-02-08,contango,106490.0428
2023-02-09,beefy,311392249.08
2023-02-09,balmy,1893356.16268
2023-02-09,exactly,1240270.28409
2023-02-09,contango,105121.26017
2023-02-10,beefy,298016890.6
2023-02-10,balmy,1785537.83896
2023-02-10,exactly,1095513.73694
2023-02-10,contango,112119.76606
2023-02-11,beefy,299068113.47226
2023-02-11,balmy,1830610.409
2023-02-11,exactly,1078704.79546
2023-02-11,contango,111882.81536
2023-02-12,beefy,304829712.71
2023-02-12,balmy,1827873.3612
2023-02-12,exactly,1088286.25834
2023-02-12,contango,113013.64619
2023-02-13,beefy,300829465.23128
2023-02-13,balmy,1920326.83683
2023-02-13,exactly,1077264.54031
2023-02-13,contango,112165.33673
2023-02-14,beefy,299675843.88
2023-02-14,balmy,1929176.20059
2023-02-14,exactly,1073288.45536
2023-02-14,contango,89192.06478
2023-02-15,beefy,307289367.86548
2023-02-15,balmy,1936429.07697
2023-02-15,exactly,1091839.43815
2023-02-15,contango,90947.29986
2023-02-16,beefy,327364584.38757
2023-02-16,balmy,2025794.88858
2023-02-16,exactly,1154503.42541
2023-02-16,contango,128029.28458
2023-02-17,beefy,331718076.27488
2023-02-17,balmy,2024658.83861
2023-02-17,exactly,1136955.66382
2023-02-17,contango,127710.43808
2023-02-18,beefy,345792567.39482
2023-02-18,balmy,2014845.45979
2023-02-18,exactly,1159523.05273
2023-02-18,contango,128485.91689
2023-02-19,beefy,346619657.16557
2023-02-19,balmy,2008591.69907
2023-02-19,exactly,1161422.89499
2023-02-19,contango,128156.57426
2023-02-20,beefy,348783981.55624
2023-02-20,balmy,1971536.92734
2023-02-20,exactly,1154051.32363
2023-02-20,contango,127495.53473
2023-02-21,beefy,353962139.33457
2023-02-21,balmy,1974900.1232
2023-02-21,exactly,1167616.82963
2023-02-21,contango,126608.92475
2023-02-22,beefy,349992164.34438
2023-02-22,balmy,1942094.79377
2023-02-22,exactly,1149505.52003
2023-02-22,contango,119219.23338
2023-02-23,beefy,347969619.96681
2023-02-23,balmy,1923257.03422
2023-02-23,exactly,1141061.36426
2023-02-23,contango,118515.21447
2023-02-24,beefy,344672135.23125
2023-02-24,balmy,1909296.24218
2023-02-24,exactly,1144113.92138
2023-02-24,contango,119085.40792
2023-02-25,beefy,336412419.37675
2023-02-25,balmy,1897346.92938
2023-02-25,exactly,1144230.29979
2023-02-25,contango,113219.01818
2023-02-26,beefy,352447549.74631
2023-02-26,balmy,1896340.02527
2023-02-26,exactly,1138609.21962
2023-02-26,contango,112729.30344
2023-02-27,beefy,362980292.11444
2023-02-27,balmy,1922641.35576
2023-02-27,exactly,1157215.58454
2023-02-27,contango,115116.28127
2023-02-28,beefy,363601312.92
2023-02-28,balmy,1943885.98869
2023-02-28,exactly,1323134.74827
2023-02-28,contango,115285.03521
2023-03-01,beefy,360650249.75796
2023-03-01,balmy,2029205.06463
2023-03-01,exactly,1401458.6115
2023-03-01,contango,114481.0093
2023-03-02,beefy,369488118.94
2023-03-02,balmy,2081401.18024
2023-03-02,exactly,1423367.14266
2023-03-02,contango,116348.51736
2023-03-03,beefy,365935708.71858
2023-03-03,balmy,2089436.72745
2023-03-03,exactly,1415714.96509
2023-03-03,contango,116091.28445
2023-03-04,beefy,358445225.72859
2023-03-04,balmy,2033798.93712
2023-03-04,exactly,1381148.69004
2023-03-04,contango,113156.95558
2023-03-05,beefy,356403580.82329
2023-03-05,balmy,2015212.27235
2023-03-05,exactly,1387749.10919
2023-03-05,contango,113027.3028
2023-03-06,beefy,358562923.36109
2023-03-06,balmy,2022308.94236
2023-03-06,exactly,1389119.16131
2023-03-06,contango,113006.97324
2023-03-07,beefy,358574767.99144
2023-03-07,balmy,2021267.24489
2023-03-07,exactly,1386716.57062
2023-03-07,contango,112801.24463
2023-03-08,beefy,361651202.94852
2023-03-08,balmy,2027388.75427
2023-03-08,exactly,1573344.97987
2023-03-08,contango,113547.40325
2023-03-09,beefy,347244927.0252
2023-03-09,balmy,1973816.68195
2023-03-09,exactly,1575674.40225
2023-03-09,contango,111590.14827
2023-03-10,beefy,339820136.54
2023-03-10,balmy,1934021.94077
2023-03-10,exactly,1524929.49385
2023-03-10,contango,103509.00481
2023-03-11,beefy,337360089.57651
2023-03-11,balmy,1922516.55856
2023-03-11,exactly,1490433.29566
2023-03-11,contango,141334.67919
2023-03-12,beefy,296859493.15848
2023-03-12,balmy,1633560.19913
2023-03-12,exactly,1472875.21581
2023-03-12,contango,103573.10009
2023-03-13,beefy,317633853.1059
2023-03-13,balmy,1738648.76382
2023-03-13,exactly,1676724.71788
2023-03-13,contango,118133.15297
2023-03-14,beefy,337758377.88975
2023-03-14,balmy,1666933.82585
2023-03-14,exactly,1749251.11069
2023-03-14,contango,97568.98706
2023-03-15,beefy,342956189.0188
2023-03-15,balmy,1638427.44154
2023-03-15,exactly,1773150.89133
2023-03-15,contango,90570.28343
2023-03-16,beefy,335960943.78381
2023-03-16,balmy,1611764.88849
2023-03-16,exactly,1753074.37221
2023-03-16,contango,89300.91581
2023-03-17,beefy,341683357.3064
2023-03-17,balmy,1615661.09667
2023-03-17,exactly,1765240.25515
2023-03-17,contango,90044.59784
2023-03-18,beefy,357694155.18264
2023-03-18,balmy,1812840.87229
2023-03-18,exactly,1843737.27822
2023-03-18,contango,94243.03547
2023-03-19,beefy,357414247.14279
2023-03-19,balmy,1785034.08108
2023-03-19,exactly,1825384.54232
2023-03-19,contango,93684.13457
2023-03-20,beefy,357198824.06472
2023-03-20,balmy,1690149.4177
2023-03-20,exactly,1834308.59028
2023-03-20,contango,96132.82514
2023-03-21,beefy,352693958.2992
2023-03-21,balmy,1665791.31885
2023-03-21,exactly,1808899.43745
2023-03-21,contango,93583.84077
2023-03-22,beefy,354268754.60274
2023-03-22,balmy,1660107.58933
2023-03-22,exactly,1824835.43567
2023-03-22,contango,88010.79691
2023-03-23,beefy,347252878.86074
2023-03-23,balmy,1646683.33833
2023-03-23,exactly,1799435.04947
2023-03-23,contango,78366.60057
2023-03-24,beefy,356070653.71965
2023-03-24,balmy,1670252.62459
2023-03-24,exactly,1840576.52524
2023-03-24,contango,79076.33877
2023-03-25,beefy,345170243.2311
2023-03-25,balmy,1649329.3703
2023-03-25,exactly,1824825.2527
2023-03-25,contango,73796.17822
2023-03-26,beefy,343861184.32848
2023-03-26,balmy,1660313.13912
2023-03-26,exactly,1824219.91332
2023-03-26,contango,88961.30239
2023-03-27,beefy,348339506.2147
2023-03-27,balmy,1684251.12735
2023-03-27,exactly,1831759.66917
2023-03-27,contango,90738.93068
2023-03-28,beefy,337826603.37
2023-03-28,balmy,1671187.17331
2023-03-28,exactly,1798471.38922
2023-03-28,contango,92087.37692
2023-03-29,beefy,343371869.33268
2023-03-29,balmy,1710465.01557
2023-03-29,exactly,1839578.11694
2023-03-29,contango,95733.70451
2023-03-30,beefy,347454786.40873
2023-03-30,balmy,1725159.02838
2023-03-30,exactly,1853894.93929
2023-03-30,contango,96178.40039
2023-03-31,beefy,344752941.71418
2023-03-31,balmy,1749238.2245
2023-03-31,exactly,1863937.16627
2023-03-31,contango,83939.21937
2023-04-01,beefy,353725913.59105
2023-04-01,balmy,1754768.60083
2023-04-01,exactly,1935354.56245
2023-04-01,contango,80823.64428
2023-04-02,beefy,353840875.99861
2023-04-02,balmy,1752784.4543
2023-04-02,exactly,1932158.62367
2023-04-02,contango,79727.80684
2023-04-03,beefy,349527889.15044
2023-04-03,balmy,1747324.36743
2023-04-03,exactly,1938823.85527
2023-04-03,contango,80292.42629
2023-04-04,beefy,348955609.87287
2023-04-04,balmy,1767834.34193
2023-04-04,exactly,3423505.91779
2023-04-04,contango,81684.8219
2023-04-05,beefy,359542909.76
2023-04-05,balmy,1811592.9948
2023-04-05,exactly,6701425.04477
2023-04-05,contango,83998.93304
2023-04-06,beefy,359382959.13576
2023-04-06,balmy,1851968.77323
2023-04-06,exactly,8452821.66075
2023-04-06,contango,84627.66468
2023-04-07,beefy,355000409.14338
2023-04-07,balmy,1841323.62254
2023-04-07,exactly,10103644.14601
2023-04-07,contango,83653.59993
2023-04-08,beefy,353781708.66038
2023-04-08,balmy,1813007.48889
2023-04-08,exactly,11754705.51232
2023-04-08,contango,83300.43764
2023-04-09,beefy,357051908.5133
2023-04-09,balmy,1843613.43485
2023-04-09,exactly,12583346.67828
2023-04-09,contango,83274.15515
2023-04-10,beefy,358469503.01162
2023-04-10,balmy,1839350.88264
2023-04-10,exactly,12069836.75037
2023-04-10,contango,85543.81339
2023-04-11,beefy,363177372.82827
2023-04-11,balmy,1866357.20647
2023-04-11,exactly,12551602.42537
2023-04-11,contango,88253.43053
2023-04-12,beefy,363937161.4879
2023-04-12,balmy,1806265.94373
2023-04-12,exactly,12560810.09928
2023-04-12,contango,83311.5718
2023-04-13,beefy,365471193.90782
2023-04-13,balmy,1763581.34763
2023-04-13,exactly,12893938.52095
2023-04-13,contango,87329.58804
2023-04-14,beefy,382006914.28756
2023-04-14,balmy,1708713.28719
2023-04-14,exactly,13858020.51369
2023-04-14,contango,90844.00988
2023-04-15,beefy,381134709.75674
2023-04-15,balmy,1724661.95358
2023-04-15,exactly,13897229.45197
2023-04-15,contango,100181.25325
2023-04-16,beefy,382479775.39772
2023-04-16,balmy,1716512.16042
2023-04-16,exactly,13975385.77796
2023-04-16,contango,98553.69931
2023-04-17,beefy,385477762.2
2023-04-17,balmy,1731489.76262
2023-04-17,exactly,14266421.19066
2023-04-17,contango,97790.98445
2023-04-18,beefy,378574743.27673
2023-04-18,balmy,1708765.29468
2023-04-18,exactly,15174156.35537
2023-04-18,contango,1009749.95856
2023-04-19,beefy,381323111.84968
2023-04-19,balmy,1700773.91586
2023-04-19,exactly,15320396.93777
2023-04-19,contango,1006258.45586
2023-04-20,beefy,364247827.75381
2023-04-20,balmy,1656121.38609
2023-04-20,exactly,15046013.53847
